,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
1189,100000000.0,Warner Bros.,USA,George Miller,Animation,198000317.0,Happy Feet,PG,17-11-2006,108.0,6.5,Elijah Wood,144200.0,George Miller,2006
1190,80000000.0,DreamWorks Animation,USA,Tim Johnson,Animation,155019340.0,Over the Hedge,PG,19-05-2006,83.0,6.8,Bruce Willis,136214.0,Len Blum,2006
1191,64665672.0,Aardman Animations,UK,David Bowers,Animation,149000000.0,Flushed Away,PG,03-11-2006,85.0,6.6,Hugh Jackman,92380.0,Dick Clement,2006
1192,80000000.0,Twentieth Century Fox Animation,USA,Carlos Saldanha,Animation,195330621.0,Ice Age: The Meltdown,PG,31-03-2006,91.0,6.9,Ray Romano,211943.0,Peter Gaulke,2006
1193,15132763.0,EuropaCorp,France,Luc Besson,Animation,86000000.0,Arthur and the Invisibles,PG,12-01-2007,94.0,6.0,Freddie Highmore,27672.0,Céline Garcia,2006
1194,150000000.0,Pixar Animation Studios,USA,Brad Bird,Animation,206445654.0,Ratatouille,G,29-06-2007,111.0,8.0,Brad Garrett,516560.0,Brad Bird,2007
1195,85000000.0,Walt Disney Pictures,USA,Kevin Lima,Animation,127807262.0,Enchanted,PG,21-11-2007,107.0,7.1,Amy Adams,153161.0,Bill Kelly,2007
1196,82161969.0,Paramount Pictures,USA,Robert Zemeckis,Animation,150000000.0,Beowulf,PG-13,16-11-2007,115.0,6.2,Ray Winstone,148203.0,Neil Gaiman,2007
1197,160000000.0,DreamWorks Animation,USA,Chris Miller,Animation,320706665.0,Shrek the Third,PG,18-05-2007,93.0,6.1,Mike Myers,230142.0,Jeffrey Price,2007
1198,126631277.0,DreamWorks Animation,USA,Simon J. Smith,Animation,150000000.0,Bee Movie,PG,02-11-2007,91.0,6.1,Jerry Seinfeld,115409.0,Jerry Seinfeld,2007
1199,75000000.0,Twentieth Century Fox Film Corporation,USA,David Silverman,Animation,183135014.0,The Simpsons Movie,PG-13,27-07-2007,87.0,7.4,Dan Castellaneta,273363.0,James L. Brooks,2007
1200,97822171.0,Walt Disney Animation Studios,USA,Stephen J. Anderson,Animation,150000000.0,Meet the Robinsons,G,30-03-2007,95.0,6.9,Daniel Hansen,72807.0,Jon Bernstein,2007
1201,60000000.0,Fox 2000 Pictures,USA,Tim Hill,Animation,217326974.0,Alvin and the Chipmunks,PG,14-12-2007,92.0,5.2,Jason Lee,62132.0,Jon Vitti,2007
1202,58867694.0,Columbia Pictures,USA,Ash Brannon,Animation,100000000.0,Surf's Up,PG,08-06-2007,85.0,6.7,Shia LaBeouf,57904.0,Don Rhymer,2007
1203,34000000.0,Imagi Animation Studios,Hong Kong,Kevin Munroe,Animation,54149098.0,TMNT: Las Tortugas Ninja,PG,23-03-2007,87.0,6.3,Patrick Stewart,55759.0,Kevin Munroe,2007
1204,4443403.0,2.4.7. Films,France,Vincent Paronnaud,Animation,7300000.0,Persépolis,PG-13,22-02-2008,96.0,8.1,Chiara Mastroianni,75802.0,Marjane Satrapi,2007
1205,180000000.0,FortyFour Studios,USA,Andrew Stanton,Animation,223808164.0,WALL·E,G,27-06-2008,98.0,8.4,Ben Burtt,799707.0,Andrew Stanton,2008
1206,130000000.0,DreamWorks Animation,USA,Mark Osborne,Animation,215434591.0,Kung Fu Panda,PG,06-06-2008,92.0,7.6,Jack Black,339024.0,Jonathan Aibel,2008
1207,1500000.0,Bridgit Folman Film Gang,Israel,Ari Folman,Animation,2283276.0,Waltz with Bashir,R,15-07-2009,90.0,8.0,Ari Folman,48937.0,Ari Folman,2008
1208,19528602.0,Exodus Film Group,USA,Tony Leondis,Animation,25000000.0,Igor,PG,19-09-2008,87.0,6.0,John Cusack,20476.0,Chris McKenna,2008
1209,21002919.0,Twentieth Century Fox Film Corporation,USA,Wes Anderson,Animation,40000000.0,Fantastic Mr. Fox,PG,25-11-2009,87.0,7.8,George Clooney,154247.0,Roald Dahl,2009
1210,60000000.0,Focus Features,USA,Henry Selick,Animation,75286229.0,Coraline,PG,06-02-2009,100.0,7.7,Dakota Fanning,161158.0,Henry Selick,2009
1211,175000000.0,Pixar Animation Studios,USA,Pete Docter,Animation,293004164.0,Up,PG,29-05-2009,96.0,8.3,Edward Asner,743601.0,Pete Docter,2009
1212,104400899.0,Walt Disney Animation Studios,USA,Ron Clements,Animation,105000000.0,The Princess and the Frog,G,11-12-2009,97.0,7.1,Anika Noni Rose,97887.0,Ron Clements,2009
1213,30000000.0,Focus Features,USA,Shane Acker,Animation,31743332.0,9,PG-13,09-09-2009,79.0,7.1,Elijah Wood,117268.0,Pamela Pettler,2009
1214,175000000.0,DreamWorks Animation,USA,Rob Letterman,Animation,198351526.0,Monsters vs. Aliens,PG,27-03-2009,94.0,6.5,Reese Witherspoon,123919.0,Maya Forbes,2009
1215,100000000.0,Columbia Pictures,USA,Phil Lord,Animation,124870275.0,Cloudy with a Chance of Meatballs,PG,18-09-2009,90.0,7.0,Anna Faris,167156.0,Phil Lord,2009
1216,25200412.0,Twentieth Century Fox Film Corporation,USA,John Schultz,Animation,45000000.0,Aliens in the Attic,PG,31-07-2009,86.0,5.4,Ashley Tisdale,17909.0,Mark Burton,2009
1217,686383.0,Les Armateurs,France,Tomm Moore,Animation,76920185.60294117,The Secret of Kells,PG,11-02-2009,100.0,7.7,Evan McGuire,25381.0,Tomm Moore,2009
1218,119436770.0,Jerry Bruckheimer Films,USA,Hoyt Yeatman,Animation,150000000.0,G-Force,PG,24-07-2009,88.0,5.1,Will Arnett,35516.0,Cormac Wibberley,2009
1219,69000000.0,Universal Pictures,USA,Pierre Coffin,Animation,251513985.0,Despicable Me,PG,09-07-2010,95.0,7.7,Steve Carell,422190.0,Cinco Paul,2010
1220,200821936.0,Walt Disney Animation Studios,USA,Nathan Greno,Animation,260000000.0,Tangled,PG,24-11-2010,100.0,7.8,Mandy Moore,325621.0,Dan Fogelman,2010
1221,200000000.0,Walt Disney Pictures,USA,Lee Unkrich,Animation,415004880.0,Toy Story 3,G,18-06-2010,103.0,8.3,Tom Hanks,603472.0,John Lasseter,2010
1222,165000000.0,DreamWorks Animation,USA,Dean DeBlois,Animation,217581231.0,How to Train Your Dragon,PG,26-03-2010,98.0,8.1,Jay Baruchel,538360.0,William Davies,2010
1223,130000000.0,DreamWorks Animation,USA,Tom McGrath,Animation,148415853.0,Megamind,PG,05-11-2010,95.0,7.3,Will Ferrell,188234.0,Alan Schoolcraft,2010
1224,165000000.0,DreamWorks Animation,USA,Mike Mitchell,Animation,238371987.0,Shrek Forever After,PG,21-05-2010,93.0,6.3,Mike Myers,150636.0,William Steig,2010
1225,55675313.0,Warner Bros.,USA,Zack Snyder,Animation,80000000.0,Legend of the Guardians: The Owls of Ga'Hoole,PG,24-09-2010,97.0,7.0,Jim Sturgess,69624.0,John Orloff,2010
1226,19202743.0,Studio Ghibli,Japan,Hiromasa Yonebayashi,Animation,23000000.0,The Secret World of Arrietty,G,17-02-2012,94.0,7.6,Bridgit Mendler,59799.0,Mary Norton,2010
1227,80000000.0,Warner Bros.,USA,Eric Brevig,Animation,100246011.0,Yogi Bear,PG,17-12-2010,100.0,4.6,Dan Aykroyd,17533.0,J.R. Ventimilia,2010
1228,20000000.0,Lions Gate Family Entertainment,USA,Anthony Bell,Animation,25077977.0,Alpha and Omega,PG,17-09-2010,90.0,5.3,Hayden Panettiere,11636.0,Chris Denk,2010
1229,15000000.0,Paramount Pictures,USA,Tony Scott,Action,179800601.0,Top Gun,PG,16-05-1986,110.0,6.9,Tom Cruise,236909.0,Jim Cash,1986
1230,18500000.0,Twentieth Century Fox Film Corporation,USA,James Cameron,Action,85160248.0,Aliens,R,18-07-1986,137.0,8.4,Sigourney Weaver,540152.0,James Cameron,1986
1231,5900000.0,Thorn EMI Screen Entertainment,UK,Russell Mulcahy,Action,16000000.0,Highlander,R,07-03-1986,116.0,7.2,Christopher Lambert,104860.0,Gregory Widen,1986
1232,11100000.0,Twentieth Century Fox Film Corporation,USA,John Carpenter,Action,25000000.0,Big Trouble in Little China,PG-13,02-07-1986,99.0,7.3,Kurt Russell,101678.0,Gary Goldman,1986
1233,7433663.0,De Laurentiis Entertainment Group (DEG),USA,Stephen King,Action,10000000.0,Maximum Overdrive,R,25-07-1986,98.0,5.4,Emilio Estevez,24881.0,Stephen King,1986
1234,2700000.0,New Century Entertainment Corporation,USA,Mike Marvin,Action,3500000.0,The Wraith,PG-13,21-11-1986,93.0,5.9,Charlie Sheen,11635.0,Mike Marvin,1986
1235,16295774.0,Universal Pictures,USA,Willard Huyck,Action,35000000.0,Howard the Duck,PG,01-08-1986,110.0,4.6,Lea Thompson,36020.0,Steve Gerber,1986
1236,2000000.0,New Line Cinema,USA,Stephen Herek,Action,13167232.0,Critters,PG-13,11-04-1986,82.0,6.0,Dee Wallace,25517.0,Domonic Muir,1986
1237,15000000.0,Jay Weston Productions,USA,Clint Eastwood,Action,42724017.0,Heartbreak Ridge,R,05-12-1986,130.0,6.8,Clint Eastwood,32954.0,James Carabatsos,1986
1238,20000000.0,TriStar Pictures,USA,Sidney J. Furie,Action,24159872.0,Iron Eagle,PG-13,17-01-1986,117.0,5.3,Louis Gossett Jr.,11304.0,Kevin Alyn Elders,1986
1239,25000000.0,Paramount Pictures,USA,Michael Ritchie,Action,79817937.0,The Golden Child,PG-13,12-12-1986,94.0,5.9,Eddie Murphy,42997.0,Dennis Feldman,1986
1240,25000000.0,Warner Bros.,USA,George P. Cosmatos,Action,49042224.0,Cobra,R,23-05-1986,87.0,5.7,Sylvester Stallone,54851.0,Paula Gosling,1986
1241,17500000.0,Columbia Pictures Corporation,USA,John G. Avildsen,Action,115103979.0,The Karate Kid Part II,PG,20-06-1986,113.0,5.9,Pat Morita,58370.0,Robert Mark Kamen,1986
1242,4711220.0,De Laurentiis Entertainment Group (DEG),USA,John Guillermin,Action,10000000.0,King Kong Lives,PG-13,19-12-1986,105.0,3.8,Brian Kerwin,4401.0,Ronald Shusett,1986
1243,9250000.0,Metro-Goldwyn-Mayer (MGM),USA,Peter Hyams,Action,38500726.0,Running Scared,R,27-06-1986,107.0,6.5,Gregory Hines,9344.0,Gary DeVore,1986
1244,8500000.0,De Laurentiis Entertainment Group (DEG),USA,John Irvin,Action,16209459.0,Raw Deal,R,06-06-1986,106.0,5.5,Arnold Schwarzenegger,24851.0,Luciano Vincenzoni,1986
1245,4662137.0,Seasonal Film Corporation,USA,Corey Yuen,Action,10250000.0,"No Retreat, No Surrender",PG,02-05-1986,85.0,5.6,Kurt McKinney,12803.0,See-Yuen Ng,1986
1246,12000000.0,Golan-Globus Productions,USA,Menahem Golan,Action,17768900.0,The Delta Force,R,14-02-1986,125.0,5.6,Chuck Norris,15819.0,James Bruner,1986
1247,8700000.0,Delphi V Productions,USA,Paul Michael Glaser,Action,16857217.0,Band of the Hand,R,11-04-1986,109.0,6.3,Stephen Lang,2297.0,Leo Garen,1986
1248,12000000.0,Columbia Pictures Corporation,USA,Mark L. Lester,Action,15945534.0,Armed and Dangerous,PG-13,15-08-1986,88.0,5.6,John Candy,9040.0,Brian Grazer,1986
1249,10000000.0,Orion Pictures,USA,Robert Mandel,Action,20603715.0,F/X,R,07-02-1986,109.0,6.7,Bryan Brown,14502.0,Robert T. Megginson,1986
1250,1579260.0,Brooksfilms,USA,Alan Johnson,Action,25000000.0,Solarbabies,PG-13,26-11-1986,94.0,4.8,Richard Jordan,3397.0,Walon Green,1986
1251,6637565.0,New World Pictures,USA,Harley Cokeliss,Action,21500000.0,Black Moon Rising,R,10-01-1986,100.0,5.4,Tommy Lee Jones,4045.0,John Carpenter,1986
1252,1305114.0,Producers Sales Organization (PSO),USA,Hal Ashby,Action,18000000.0,8 Million Ways to Die,R,25-04-1986,115.0,5.7,Jeff Bridges,3607.0,Lawrence Block,1986
1253,3751699.0,Golan-Globus Productions,USA,Gary Nelson,Action,13000000.0,Allan Quatermain and the Lost City of Gold,PG,30-01-1987,99.0,4.4,Richard Chamberlain,7491.0,H. Rider Haggard,1986
1254,8000000.0,Cannon Group,USA,J. Lee Thompson,Action,11834302.0,Firewalker,PG,21-11-1986,104.0,5.0,Chuck Norris,4752.0,Robert Gosnell,1986
1255,4601256.0,Empire Pictures,USA,Peter Manoogian,Action,10000000.0,Eliminators,PG,31-01-1986,96.0,4.5,Andrew Prine,1422.0,Paul De Meo,1986
1256,6000000.0,Golan-Globus Productions,USA,J. Lee Thompson,Action,9947631.0,Murphy's Law,R,18-04-1986,100.0,5.9,Charles Bronson,3561.0,Gail Morgan Hickman,1986
1257,4000000.0,"Cannon Group, The",USA,Sam Firstenberg,Action,4679650.0,Avenging Force,R,12-09-1986,104.0,5.9,Michael Dudikoff,1808.0,James Booth,1986
1258,2995527.0,Simcom Limited,Canada,Paul Lynch,Action,6600000.0,Bullies,R,29-08-1986,96.0,6.7,Jonathan Crombie,340.0,John Sheppard,1986
1259,5099316.0,Columbia Pictures Corporation,USA,Richard Tuggle,Action,9200000.0,Out of Bounds,R,25-07-1986,93.0,5.4,Anthony Michael Hall,1016.0,Tony Kayden,1986
1260,6029824.0,Blake Edwards,USA,Blake Edwards,Action,11800000.0,A Fine Mess,PG,08-08-1986,90.0,4.5,Ted Danson,1164.0,Blake Edwards,1986
1261,140980.0,Delphi V Productions,USA,Stuart Rosenberg,Action,14400000.0,Let's Get Harry,R,31-10-1986,102.0,5.2,Michael Schoeffling,978.0,Mark Feldberg,1986
1262,2793214.0,Escalante Productions,USA,Dick Richards,Action,17000000.0,Heat,R,13-03-1987,101.0,5.5,Burt Reynolds,1358.0,William Goldman,1986
1263,1943751.0,Balcor Film Investors,USA,Andrew Lane,Action,10200688.0,Jake Speed,PG,30-05-1986,100.0,5.3,Wayne Crawford,632.0,Wayne Crawford,1986
1264,3388020.0,Cinema Group Ventures,USA,Renny Harlin,Action,3401376.0,Born American,R,29-08-1986,97.0,4.3,Mike Norris,1509.0,Renny Harlin,1986
1265,6947787.0,Paramount Pictures,USA,Michelle Manning,Action,10000000.0,Blue City,R,02-05-1986,83.0,4.4,Judd Nelson,792.0,Ross Macdonald,1986
1266,181410.0,Film Corporation of Kenya,UK,Raju Patel,Action,21899663.333333336,In the Shadow of Kilimanjaro,R,09-05-1986,100.0,5.1,John Rhys-Davies,310.0,T. Michael Harry,1986
1267,2390525.0,Cannon Group,USA,Albert Pyun,Action,33799326.66666667,Dangerously Close,R,09-05-1986,95.0,6.6,John Stockwell,935.0,Scott Fields,1986
1268,145975.0,Lynn-Davis Productions,USA,Gary Hudson,Action,45698990.0,Thunder Run,PG-13,30-05-1986,90.0,5.1,Forrest Tucker,218.0,Charles Davis,1986
1269,351623.0,Convy-Fimberg Productions,USA,Bert Convy,Action,6327986.0,Weekend Warriors,R,1986-10,100.0,4.4,Chris Lemmon,237.0,Bruce Belland,1986
1270,2295500.0,J&M; Entertainment,UK,Zoran Perisic,Action,18000000.0,Sky Bandits,PG,31-10-1986,100.0,4.6,Scott McGinnis,183.0,Thom Keyes,1986
1271,1368912.0,Cinetel Films,USA,Fred Olen Ray,Action,1500000.0,Armed Response,R,03-10-1986,86.0,4.9,David Carradine,489.0,T.L. Lankford,1986
1272,63860.0,Action Communications,USA,Frank Harris,Action,7392060.0,Low Blow,R,1986-04,100.0,3.5,Leo Fong,256.0,Leo Fong,1986
1273,1900000.0,New Line Cinema,USA,Clay Borris,Action,5852066.0,Quiet Cool,R,07-11-1986,100.0,5.7,James Remar,542.0,Clay Borris,1986
1274,2497233.0,Not specified,USA,Gideon Amir,Action,4312072.0,Behind Enemy Lines,R,04-04-1986,90.0,4.9,David Carradine,368.0,Malcolm Barbour,1986
1275,193153.0,Not specified,USA,Francis Schaeffer,Action,2772078.0,Wired to Kill,R,14-11-1986,86.0,4.2,Emily Longstreth,163.0,Francis Schaeffer,1986
1276,601451.0,Grace,USA,Dominic Orlando,Action,10889787.0,Knights of the City,R,14-02-1986,87.0,4.8,Leon Isaac Kennedy,103.0,Leon Isaac Kennedy,1986
1277,492367.0,Hunter/MFG Production,USA,Gary Grillo,Action,908044.0,Jackals,R,19-09-1986,97.0,5.3,Jack Lucarelli,139.0,Dennis A. Pratt,1986
1278,15000000.0,Amercent Films,USA,John McTiernan,Action,59735548.0,Predator,R,12-06-1987,107.0,7.8,Arnold Schwarzenegger,313213.0,Jim Thomas,1987
1279,27000000.0,Braveworld Productions,USA,Paul Michael Glaser,Action,38122105.0,The Running Man,R,13-11-1987,101.0,6.6,Arnold Schwarzenegger,120345.0,Stephen King,1987
1280,13000000.0,Orion Pictures,USA,Paul Verhoeven,Action,53424681.0,RoboCop,R,17-07-1987,102.0,7.5,Peter Weller,196245.0,Edward Neumeier,1987
1281,15000000.0,Warner Bros.,USA,Richard Donner,Action,65207127.0,Lethal Weapon,R,06-03-1987,110.0,7.6,Mel Gibson,204328.0,Shane Black,1987
1282,17336370.0,Golan-Globus Productions,USA,Gary Goddard,Action,22000000.0,Masters of the Universe,PG,07-08-1987,106.0,5.4,Dolph Lundgren,30370.0,David Odell,1987
1283,3769990.0,Home Box Office (HBO),USA,Fred Dekker,Action,12000000.0,The Monster Squad,PG-13,14-08-1987,82.0,7.2,Andre Gower,21420.0,Shane Black,1987
1284,30000000.0,Eon Productions,UK,John Glen,Action,51185897.0,The Living Daylights,PG,31-07-1987,130.0,6.7,Timothy Dalton,74272.0,Richard Maibaum,1987
1285,4500000.0,New Line Cinema,USA,Chuck Russell,Action,44793222.0,A Nightmare on Elm Street 3: Dream Warriors,R,27-02-1987,96.0,6.6,Heather Langenkamp,55414.0,Wes Craven,1987
1286,8088099.0,Touchstone Pictures,USA,Chris Columbus,Action,34368475.0,Adventures in Babysitting,PG-13,03-07-1987,102.0,6.9,Elisabeth Shue,30850.0,David Simkins,1987
1287,34567.0,RKO Pictures,USA,John Irvin,Action,13839404.0,Hamburger Hill,R,28-08-1987,110.0,6.7,Anthony Barrile,20159.0,James Carabatsos,1987
1288,16057580.0,Cannon Group,USA,Menahem Golan,Action,25000000.0,Over the Top,PG,13-02-1987,93.0,5.7,Sylvester Stallone,40916.0,Gary Conway,1987
1289,25893810.0,Warner Bros.,USA,Joe Dante,Action,27000000.0,Innerspace,PG,01-07-1987,120.0,6.8,Dennis Quaid,45172.0,Chip Proser,1987
1290,28000000.0,Paramount Pictures,USA,Tony Scott,Action,153665000.0,Beverly Hills Cop II,R,20-05-1987,100.0,6.5,Eddie Murphy,90969.0,Danilo Bach,1987
1291,3369307.0,F/M,USA,Kathryn Bigelow,Action,5000000.0,Near Dark,R,1988,94.0,7.0,Adrian Pasdar,27485.0,Kathryn Bigelow,1987
1292,15000000.0,Orion Pictures,USA,Roger Donaldson,Action,35509515.0,No Way Out,R,14-08-1987,114.0,7.1,Kevin Costner,28684.0,Kenneth Fearing,1987
1293,15681020.0,Cannon Films,UK,Sidney J. Furie,Action,17000000.0,Superman IV: The Quest for Peace,PG,24-07-1987,90.0,3.6,Christopher Reeve,35866.0,Joe Shuster,1987
1294,9747988.0,Heron Communications,USA,Jack Sholder,Action,10233954.0,The Hidden,R,30-10-1987,96.0,7.0,Kyle MacLachlan,13878.0,Jim Kouf,1987
1295,3467908.0,Touchstone Pictures,USA,John Badham,Action,65673233.0,Stakeout,R,05-08-1987,117.0,6.6,Richard Dreyfuss,20039.0,Jim Kouf,1987
1296,5000000.0,Cannon Group,USA,J. Lee Thompson,Action,6880310.0,Death Wish 4: The Crackdown,R,06-11-1987,99.0,5.3,Charles Bronson,6770.0,Brian Garfield,1987
1297,3000000.0,Finnegan/Pinchuk Productions,USA,William Phelps,Action,3832228.0,North Shore,PG,14-08-1987,96.0,6.5,Matt Adler,1903.0,William Phelps,1987
1298,519596.0,7 Films Cinéma,France,Élie Chouraqui,Action,34790753.0,Man on Fire,R,04-09-1987,87.0,5.9,Scott Glenn,1340.0,A.J. Quinnell,1987
1299,14375181.0,Columbia Pictures Corporation,USA,Elaine May,Action,55000000.0,Ishtar,PG-13,15-05-1987,107.0,4.2,Warren Beatty,9094.0,Elaine May,1987
1300,19734940.0,TriStar Pictures,USA,Christopher Cain,Action,80988856.0,The Principal,R,18-09-1987,109.0,6.2,Jim Belushi,7311.0,Frank Deese,1987
1301,11307844.0,Carolco Entertainment,USA,Walter Hill,Action,22000000.0,Extreme Prejudice,R,24-04-1987,96.0,6.6,Nick Nolte,4924.0,John Milius,1987
1302,350000.0,Cannon Group,USA,Sam Firstenberg,Action,4000000.0,American Ninja 2: The Confrontation,R,01-05-1987,90.0,4.8,Michael Dudikoff,6565.0,Gary Conway,1987
1303,4916871.0,Columbia Pictures,USA,Paul Weiland,Action,24000000.0,Leonard Part 6,PG,18-12-1987,85.0,2.2,Bill Cosby,7387.0,Jonathan Reynolds,1987
1304,5406879.0,Gladden Entertainment,USA,Michael Cimino,Action,9000000.0,The Sicilian,R,23-10-1987,106.0,5.3,Christopher Lambert,3889.0,Mario Puzo,1987
1305,6784667.0,Metro-Goldwyn-Mayer (MGM),USA,Tom Holland,Action,12046526.0,Fatal Beauty,R,30-10-1987,104.0,5.3,Whoopi Goldberg,2652.0,Bill Svanoe,1987
1306,3060858.0,Orion Pictures,USA,Harley Cokeliss,Action,10000000.0,Malone,R,01-05-1987,92.0,5.6,Burt Reynolds,1959.0,Christopher Frank,1987
1307,873903.0,United Artists,USA,Dennis Feldman,Action,87756564.0,Real Men,PG-13,25-09-1987,85.0,6.2,Jim Belushi,3077.0,Dennis Feldman,1987
1308,1432687.0,"Samuel Goldwyn Company, The",UK,Mike Hodges,Action,6000000.0,A Prayer for the Dying,R,11-09-1987,107.0,6.4,Mickey Rourke,3731.0,Jack Higgins,1987
1309,7555000.0,New World Pictures,USA,Gary Sherman,Action,76777643.0,Wanted: Dead or Alive,R,16-01-1987,106.0,5.9,Rutger Hauer,3328.0,Michael Patrick Goodman,1987
1310,562187.0,Independent Film Centre,USA,Lance Hool,Action,3520000.0,Steel Dawn,R,31-03-1988,100.0,5.0,Patrick Swayze,3860.0,Doug Lefler,1987
1311,698679.0,Hemdale,USA,John Flynn,Action,4278150.0,Best Seller,R,25-09-1987,95.0,6.5,James Woods,3752.0,Larry Cohen,1987
1312,210200.0,Commies From Mars Corporation,UK,Alex Cox,Action,1000000.0,Straight to Hell,R,26-06-1987,100.0,5.8,Sy Richardson,1924.0,Alex Cox,1987
1313,2228951.0,TriStar Pictures,USA,Roger Young,Action,19000000.0,The Squeeze,PG-13,10-07-1987,101.0,4.6,Michael Keaton,770.0,Daniel Taplitz,1987
1314,5000000.0,Golan-Globus Productions,USA,Peter R. Hunt,Action,6075793.0,Assassination,PG-13,09-01-1987,88.0,5.1,Charles Bronson,2255.0,Richard Sale,1987
1315,1100000.0,Conquest Productions,USA,Jeff Burr,Action,1355728.0,From a Whisper to a Scream,R,04-09-1987,99.0,6.0,Vincent Price,1489.0,C. Courtney Joyner,1987
1316,41174.0,Cinetel Films,USA,Fred Olen Ray,Action,8198041.0,Cyclone,R,05-06-1987,89.0,4.4,Heather Thomas,692.0,Paul Garson,1987
1317,285885.0,Cinetel Films,USA,Dorothy Ann Puzo,Action,81097552.0,Cold Steel,R,09-04-1988,91.0,4.5,Brad Davis,592.0,Lisa M. Hansen,1987
1318,307000.0,Apollo Pictures,USA,Lee H. Katzin,Action,208775233.0,World Gone Wild,R,22-04-1988,100.0,5.2,Bruce Dern,543.0,Jorge Zamacona,1987
1319,197791.0,Millennial,USA,Peter Manoogian,Action,250753.0,Enemy Territory,R,22-05-1987,89.0,6.5,Gary Frank,570.0,Stuart Kaminsky,1987
1320,295000.0,Kings Road Entertainment,USA,Jerry London,Action,89028785.0,Rent-a-Cop,R,15-01-1988,96.0,4.3,Burt Reynolds,56024.0,Michael Blodgett,1987
1321,4546244.0,Balcor Film Investors,USA,Terry Leonard,Action,89725232.0,Death Before Dishonor,R,20-02-1987,91.0,4.9,Fred Dryer,659.0,John Gatliff,1987
1322,200723.0,Channel Four Films,UK,Peter Richardson,Action,85298593.0,Eat the Rich,R,17-08-1987,90.0,6.0,Al Pillay,1069.0,Peter Richardson,1987
1323,205507.0,Brigade Productions,USA,Burt Kennedy,Action,90752035.0,The Trouble with Spies,PG-13,04-12-1987,91.0,4.0,Donald Sutherland,252.0,Burt Kennedy,1987
1324,1327740.0,Atlantic Entertainment Group,USA,Robert Boris,Action,9058309.0,Steele Justice,R,09-07-1987,95.0,4.8,Sela Ward,403.0,Robert Boris,1987
1325,28000000.0,Twentieth Century Fox Film Corporation,USA,John McTiernan,Action,83008852.0,Die Hard,R,20-07-1988,131.0,8.2,Bruce Willis,647000.0,Roderick Thorp,1988
1326,35000000.0,Metro-Goldwyn-Mayer (MGM),USA,Ron Howard,Action,57269863.0,Willow,PG,20-05-1988,126.0,7.3,Val Kilmer,86056.0,George Lucas,1988
1327,4000000.0,Alive Films,USA,John Carpenter,Action,13008928.0,They Live,R,04-11-1988,94.0,7.3,Roddy Piper,83379.0,Ray Nelson,1988
1328,30000000.0,Universal Pictures,USA,Martin Brest,Action,38413606.0,Midnight Run,R,20-07-1988,126.0,7.6,Robert De Niro,58318.0,George Gallo,1988
1329,1100000.0,Cannon International,USA,Newt Arnold,Action,11806119.0,Bloodsport,R,29-04-1988,92.0,6.8,Jean-Claude Van Damme,63368.0,Sheldon Lettich,1988
1330,14000000.0,Paramount Pictures,Australia,John Cornell,Action,109305000.0,Crocodile Dundee II,PG,25-05-1988,108.0,5.5,Paul Hogan,46738.0,Paul Hogan,1988
1331,13000000.0,Morgan Creek Productions,USA,Christopher Cain,Action,45661556.0,Young Guns,R,12-08-1988,107.0,6.8,Emilio Estevez,45768.0,John Fusco,1988
1332,29000000.0,Carolco Pictures,USA,Walter Hill,Action,34994648.0,Red Heat,R,17-06-1988,104.0,6.0,Arnold Schwarzenegger,53769.0,Walter Hill,1988
1333,53715611.0,Carolco Pictures,USA,Peter MacDonald,Action,63000000.0,Rambo III,R,25-05-1988,102.0,5.7,Sylvester Stallone,99555.0,David Morrell,1988
1334,7500000.0,Warner Bros.,USA,Andrew Davis,Action,18869631.0,Above the Law,R,22-04-1988,99.0,6.0,Steven Seagal,24061.0,Andrew Davis,1988
1335,31000000.0,Warner Bros.,USA,Buddy Van Horn,Action,37903295.0,The Dead Pool,R,13-07-1988,91.0,6.3,Clint Eastwood,33312.0,Harry Julian Fink,1988
1336,3000000.0,Front Films,USA,Keenen Ivory Wayans,Action,13030057.0,I'm Gonna Git You Sucka,R,23-02-1989,88.0,6.6,Keenen Ivory Wayans,10455.0,Keenen Ivory Wayans,1988
1337,671382.0,Shapiro-Glickenhaus Entertainment,USA,William Lustig,Action,1100000.0,Maniac Cop,R,13-05-1988,85.0,6.0,Tom Atkins,10850.0,Larry Cohen,1988
1338,6000000.0,Orion Pictures,USA,Dennis Hopper,Action,46616067.0,Colors,R,29-04-1988,120.0,6.7,Sean Penn,20490.0,Michael Schiffer,1988
1339,3000000.0,Spacegate Productions,USA,Don Coscarelli,Action,7282851.0,Phantasm II,R,08-07-1988,97.0,6.5,James Le Gros,10789.0,Don Coscarelli,1988
1340,898353.0,Paramount Pictures,USA,Peter Hyams,Action,20036242.0,The Presidio,R,10-06-1988,97.0,6.0,Sean Connery,13900.0,Larry Ferguson,1988
1341,16000000.0,American Entertainment Partners II L.P.,USA,Graham Baker,Action,25216243.0,Alien Nation,R,07-10-1988,91.0,6.3,James Caan,12143.0,Rockne S. O'Bannon,1988
1342,7000000.0,Lorimar Film Entertainment,USA,Craig R. Baxley,Action,20257000.0,Action Jackson,R,12-02-1988,96.0,5.2,Carl Weathers,8065.0,Robert Reneau,1988
1343,1145404.0,Hemdale,USA,Steve De Jarnatt,Action,3700000.0,Miracle Mile,R,19-05-1989,87.0,7.0,Anthony Edwards,6985.0,Steve De Jarnatt,1988
